split,speaker_id,accent,label,filename,bytes
priv,p237,scottish,1,audio/p237/p237_023_mic1.flac,456047
priv,p237,scottish,1,audio/p237/p237_024_mic1.flac,296583
priv,p237,scottish,1,audio/p237/p237_025_mic1.flac,153013
priv,p237,scottish,1,audio/p237/p237_026_mic1.flac,101263
priv,p237,scottish,1,audio/p237/p237_027_mic1.flac,79737
priv,p237,scottish,1,audio/p237/p237_028_mic1.flac,175958
priv,p237,scottish,1,audio/p237/p237_029_mic1.flac,186857
priv,p237,scottish,1,audio/p237/p237_030_mic1.flac,179440
priv,p237,scottish,1,audio/p237/p237_031_mic1.flac,185299
priv,p241,scottish,1,audio/p241/p241_001_mic1.flac,91493
priv,p241,scottish,1,audio/p241/p241_002_mic1.flac,163200
priv,p241,scottish,1,audio/p241/p241_003_mic1.flac,347555
priv,p241,scottish,1,audio/p241/p241_004_mic1.flac,214026
priv,p241,scottish,1,audio/p241/p241_005_mic1.flac,285254
priv,p241,scottish,1,audio/p241/p241_006_mic1.flac,248286
priv,p241,scottish,1,audio/p241/p241_007_mic1.flac,183834
priv,p241,scottish,1,audio/p241/p241_008_mic1.flac,344705
priv,p241,scottish,1,audio/p241/p241_009_mic1.flac,203049
priv,p241,scottish,1,audio/p241/p241_010_mic1.flac,140984
priv,p241,scottish,1,audio/p241/p241_011_mic1.flac,332493
priv,p241,scottish,1,audio/p241/p241_012_mic1.flac,212695
priv,p241,scottish,1,audio/p241/p241_013_mic1.flac,203315
priv,p241,scottish,1,audio/p241/p241_014_mic1.flac,219841
priv,p241,scottish,1,audio/p241/p241_016_mic1.flac,303353
priv,p241,scottish,1,audio/p241/p241_017_mic1.flac,171995
priv,p241,scottish,1,audio/p241/p241_018_mic1.flac,251719
priv,p241,scottish,1,audio/p241/p241_019_mic1.flac,336836
priv,p241,scottish,1,audio/p241/p241_021_mic1.flac,413594
priv,p241,scottish,1,audio/p241/p241_023_mic1.flac,484185
priv,p241,scottish,1,audio/p241/p241_024_mic1.flac,308307
priv,p241,scottish,1,audio/p241/p241_025_mic1.flac,163112
priv,p241,scottish,1,audio/p241/p241_026_mic1.flac,154851
priv,p241,scottish,1,audio/p241/p241_027_mic1.flac,147032
priv,p241,scottish,1,audio/p241/p241_028_mic1.flac,145871
priv,p241,scottish,1,audio/p241/p241_029_mic1.flac,151080
priv,p241,scottish,1,audio/p241/p241_030_mic1.flac,153973
priv,p241,scottish,1,audio/p241/p241_031_mic1.flac,201442
priv,p241,scottish,1,audio/p241/p241_032_mic1.flac,83472
priv,p241,scottish,1,audio/p241/p241_033_mic1.flac,103428
