split,speaker_id,accent,label,filename,bytes
priv,p245,irish,2,audio/p245/p245_024_mic1.flac,368325
priv,p245,irish,2,audio/p245/p245_025_mic1.flac,111719
priv,p245,irish,2,audio/p245/p245_026_mic1.flac,86871
priv,p245,irish,2,audio/p245/p245_027_mic1.flac,83076
priv,p245,irish,2,audio/p245/p245_028_mic1.flac,210684
priv,p245,irish,2,audio/p245/p245_029_mic1.flac,248970
priv,p245,irish,2,audio/p245/p245_030_mic1.flac,95609
priv,p266,irish,2,audio/p266/p266_001_mic1.flac,86600
priv,p266,irish,2,audio/p266/p266_002_mic1.flac,161837
priv,p266,irish,2,audio/p266/p266_003_mic1.flac,297357
priv,p266,irish,2,audio/p266/p266_004_mic1.flac,205440
priv,p266,irish,2,audio/p266/p266_005_mic1.flac,261287
priv,p266,irish,2,audio/p266/p266_006_mic1.flac,244907
priv,p266,irish,2,audio/p266/p266_007_mic1.flac,203980
priv,p266,irish,2,audio/p266/p266_008_mic1.flac,303919
priv,p266,irish,2,audio/p266/p266_009_mic1.flac,186147
priv,p266,irish,2,audio/p266/p266_010_mic1.flac,124654
priv,p266,irish,2,audio/p266/p266_011_mic1.flac,272130
priv,p266,irish,2,audio/p266/p266_012_mic1.flac,194495
priv,p266,irish,2,audio/p266/p266_013_mic1.flac,193637
priv,p266,irish,2,audio/p266/p266_014_mic1.flac,201646
priv,p266,irish,2,audio/p266/p266_015_mic1.flac,241790
priv,p266,irish,2,audio/p266/p266_016_mic1.flac,281803
priv,p266,irish,2,audio/p266/p266_017_mic1.flac,187706
priv,p266,irish,2,audio/p266/p266_018_mic1.flac,253869
priv,p266,irish,2,audio/p266/p266_019_mic1.flac,330974
priv,p266,irish,2,audio/p266/p266_020_mic1.flac,172631
priv,p266,irish,2,audio/p266/p266_021_mic1.flac,399786
priv,p266,irish,2,audio/p266/p266_022_mic1.flac,279412
priv,p266,irish,2,audio/p266/p266_023_mic1.flac,478879
priv,p266,irish,2,audio/p266/p266_024_mic1.flac,286201
priv,p266,irish,2,audio/p266/p266_025_mic1.flac,87794
priv,p266,irish,2,audio/p266/p266_026_mic1.flac,189942
priv,p266,irish,2,audio/p266/p266_027_mic1.flac,75996
priv,p266,irish,2,audio/p266/p266_028_mic1.flac,132530
priv,p266,irish,2,audio/p266/p266_029_mic1.flac,86186
priv,p266,irish,2,audio/p266/p266_030_mic1.flac,185767
priv,p283,irish,2,audio/p283/p283_001_mic1.flac,101421
priv,p283,irish,2,audio/p283/p283_002_mic1.flac,177331
priv,p283,irish,2,audio/p283/p283_003_mic1.flac,367381
priv,p283,irish,2,audio/p283/p283_004_mic1.flac,282360
priv,p283,irish,2,audio/p283/p283_005_mic1.flac,328751
priv,p283,irish,2,audio/p283/p283_006_mic1.flac,285946
priv,p283,irish,2,audio/p283/p283_007_mic1.flac,230742
priv,p283,irish,2,audio/p283/p283_008_mic1.flac,373876
priv,p283,irish,2,audio/p283/p283_009_mic1.flac,222855
priv,p283,irish,2,audio/p283/p283_010_mic1.flac,147292
priv,p283,irish,2,audio/p283/p283_011_mic1.flac,344781
priv,p283,irish,2,audio/p283/p283_012_mic1.flac,237130
priv,p283,irish,2,audio/p283/p283_013_mic1.flac,252646
priv,p283,irish,2,audio/p283/p283_014_mic1.flac,241905
priv,p283,irish,2,audio/p283/p283_015_mic1.flac,377141
priv,p283,irish,2,audio/p283/p283_016_mic1.flac,361491
priv,p283,irish,2,audio/p283/p283_017_mic1.flac,189515
priv,p283,irish,2,audio/p283/p283_018_mic1.flac,291182
priv,p283,irish,2,audio/p283/p283_019_mic1.flac,397607
priv,p283,irish,2,audio/p283/p283_020_mic1.flac,252245
priv,p283,irish,2,audio/p283/p283_021_mic1.flac,441218
priv,p283,irish,2,audio/p283/p283_022_mic1.flac,334578
priv,p283,irish,2,audio/p283/p283_023_mic1.flac,597628
priv,p283,irish,2,audio/p283/p283_024_mic1.flac,336086
priv,p283,irish,2,audio/p283/p283_025_mic1.flac,163503
priv,p283,irish,2,audio/p283/p283_026_mic1.flac,111638
priv,p283,irish,2,audio/p283/p283_027_mic1.flac,114124
priv,p283,irish,2,audio/p283/p283_028_mic1.flac,107279
priv,p283,irish,2,audio/p283/p283_029_mic1.flac,111825
priv,p283,irish,2,audio/p283/p283_030_mic1.flac,101436
priv,p234,scottish,1,audio/p234/p234_001_mic1.flac,113180
priv,p234,scottish,1,audio/p234/p234_002_mic1.flac,180095
priv,p234,scottish,1,audio/p234/p234_003_mic1.flac,313928
priv,p234,scottish,1,audio/p234/p234_004_mic1.flac,219826
priv,p234,scottish,1,audio/p234/p234_005_mic1.flac,315793
priv,p234,scottish,1,audio/p234/p234_006_mic1.flac,262890
priv,p234,scottish,1,audio/p234/p234_007_mic1.flac,230095
priv,p234,scottish,1,audio/p234/p234_008_mic1.flac,327282
priv,p234,scottish,1,audio/p234/p234_009_mic1.flac,223231
priv,p234,scottish,1,audio/p234/p234_010_mic1.flac,145348
priv,p234,scottish,1,audio/p234/p234_012_mic1.flac,212901
priv,p234,scottish,1,audio/p234/p234_013_mic1.flac,204415
priv,p234,scottish,1,audio/p234/p234_014_mic1.flac,211254
priv,p234,scottish,1,audio/p234/p234_015_mic1.flac,277216
priv,p234,scottish,1,audio/p234/p234_016_mic1.flac,308618
priv,p234,scottish,1,audio/p234/p234_017_mic1.flac,184601
priv,p234,scottish,1,audio/p234/p234_018_mic1.flac,272996
priv,p234,scottish,1,audio/p234/p234_019_mic1.flac,363614
priv,p234,scottish,1,audio/p234/p234_020_mic1.flac,225523
priv,p234,scottish,1,audio/p234/p234_021_mic1.flac,450033
priv,p234,scottish,1,audio/p234/p234_022_mic1.flac,324127
priv,p234,scottish,1,audio/p234/p234_023_mic1.flac,449473
priv,p234,scottish,1,audio/p234/p234_024_mic1.flac,299837
priv,p234,scottish,1,audio/p234/p234_025_mic1.flac,123164
priv,p234,scottish,1,audio/p234/p234_026_mic1.flac,94307
priv,p234,scottish,1,audio/p234/p234_027_mic1.flac,171340
priv,p234,scottish,1,audio/p234/p234_028_mic1.flac,166172
priv,p234,scottish,1,audio/p234/p234_029_mic1.flac,157096
priv,p234,scottish,1,audio/p234/p234_030_mic1.flac,210136
priv,p234,scottish,1,audio/p234/p234_031_mic1.flac,97691
priv,p237,scottish,1,audio/p237/p237_001_mic1.flac,90547
priv,p237,scottish,1,audio/p237/p237_002_mic1.flac,172780
priv,p237,scottish,1,audio/p237/p237_003_mic1.flac,315602
priv,p237,scottish,1,audio/p237/p237_004_mic1.flac,225608
priv,p237,scottish,1,audio/p237/p237_005_mic1.flac,273288
priv,p237,scottish,1,audio/p237/p237_006_mic1.flac,251460
priv,p237,scottish,1,audio/p237/p237_007_mic1.flac,191517
priv,p237,scottish,1,audio/p237/p237_008_mic1.flac,294627
priv,p237,scottish,1,audio/p237/p237_009_mic1.flac,242358
priv,p237,scottish,1,audio/p237/p237_010_mic1.flac,133371
priv,p237,scottish,1,audio/p237/p237_011_mic1.flac,279366
priv,p237,scottish,1,audio/p237/p237_012_mic1.flac,198311
priv,p237,scottish,1,audio/p237/p237_013_mic1.flac,207218
priv,p237,scottish,1,audio/p237/p237_014_mic1.flac,210012
priv,p237,scottish,1,audio/p237/p237_015_mic1.flac,242923
priv,p237,scottish,1,audio/p237/p237_016_mic1.flac,321517
priv,p237,scottish,1,audio/p237/p237_017_mic1.flac,170500
priv,p237,scottish,1,audio/p237/p237_018_mic1.flac,250442
priv,p237,scottish,1,audio/p237/p237_019_mic1.flac,319393
priv,p237,scottish,1,audio/p237/p237_020_mic1.flac,166645
priv,p237,scottish,1,audio/p237/p237_021_mic1.flac,359419
priv,p237,scottish,1,audio/p237/p237_023_mic1.flac,456047
priv,p237,scottish,1,audio/p237/p237_024_mic1.flac,296583
priv,p237,scottish,1,audio/p237/p237_025_mic1.flac,153013
priv,p237,scottish,1,audio/p237/p237_026_mic1.flac,101263
priv,p237,scottish,1,audio/p237/p237_027_mic1.flac,79737
priv,p237,scottish,1,audio/p237/p237_028_mic1.flac,175958
priv,p237,scottish,1,audio/p237/p237_029_mic1.flac,186857
priv,p237,scottish,1,audio/p237/p237_030_mic1.flac,179440
priv,p237,scottish,1,audio/p237/p237_031_mic1.flac,185299
priv,p241,scottish,1,audio/p241/p241_001_mic1.flac,91493
priv,p241,scottish,1,audio/p241/p241_002_mic1.flac,163200
priv,p241,scottish,1,audio/p241/p241_003_mic1.flac,347555
priv,p241,scottish,1,audio/p241/p241_004_mic1.flac,214026
priv,p241,scottish,1,audio/p241/p241_005_mic1.flac,285254
priv,p241,scottish,1,audio/p241/p241_006_mic1.flac,248286
priv,p241,scottish,1,audio/p241/p241_007_mic1.flac,183834
priv,p241,scottish,1,audio/p241/p241_008_mic1.flac,344705
priv,p241,scottish,1,audio/p241/p241_009_mic1.flac,203049
priv,p241,scottish,1,audio/p241/p241_010_mic1.flac,140984
priv,p241,scottish,1,audio/p241/p241_011_mic1.flac,332493
priv,p241,scottish,1,audio/p241/p241_012_mic1.flac,212695
priv,p241,scottish,1,audio/p241/p241_013_mic1.flac,203315
priv,p241,scottish,1,audio/p241/p241_014_mic1.flac,219841
priv,p241,scottish,1,audio/p241/p241_016_mic1.flac,303353
priv,p241,scottish,1,audio/p241/p241_017_mic1.flac,171995
priv,p241,scottish,1,audio/p241/p241_018_mic1.flac,251719
priv,p241,scottish,1,audio/p241/p241_019_mic1.flac,336836
priv,p241,scottish,1,audio/p241/p241_021_mic1.flac,413594
priv,p241,scottish,1,audio/p241/p241_023_mic1.flac,484185
priv,p241,scottish,1,audio/p241/p241_024_mic1.flac,308307
priv,p241,scottish,1,audio/p241/p241_025_mic1.flac,163112
priv,p241,scottish,1,audio/p241/p241_026_mic1.flac,154851
priv,p241,scottish,1,audio/p241/p241_027_mic1.flac,147032
priv,p241,scottish,1,audio/p241/p241_028_mic1.flac,145871
priv,p241,scottish,1,audio/p241/p241_029_mic1.flac,151080
priv,p241,scottish,1,audio/p241/p241_030_mic1.flac,153973
priv,p241,scottish,1,audio/p241/p241_031_mic1.flac,201442
priv,p241,scottish,1,audio/p241/p241_032_mic1.flac,83472
priv,p241,scottish,1,audio/p241/p241_033_mic1.flac,103428
test,p305,american,3,audio/p305/p305_001_mic1.flac,105492
test,p305,american,3,audio/p305/p305_002_mic1.flac,183908
test,p305,american,3,audio/p305/p305_003_mic1.flac,387479
test,p305,american,3,audio/p305/p305_004_mic1.flac,245969
test,p305,american,3,audio/p305/p305_005_mic1.flac,337400
test,p305,american,3,audio/p305/p305_006_mic1.flac,279208
test,p305,american,3,audio/p305/p305_007_mic1.flac,219552
test,p305,american,3,audio/p305/p305_008_mic1.flac,451647
test,p305,american,3,audio/p305/p305_009_mic1.flac,253945
test,p305,american,3,audio/p305/p305_010_mic1.flac,133739
test,p305,american,3,audio/p305/p305_011_mic1.flac,345300
test,p305,american,3,audio/p305/p305_012_mic1.flac,213329
test,p305,american,3,audio/p305/p305_013_mic1.flac,234314
test,p305,american,3,audio/p305/p305_014_mic1.flac,216839
test,p305,american,3,audio/p305/p305_015_mic1.flac,309693
test,p305,american,3,audio/p305/p305_016_mic1.flac,334184
test,p305,american,3,audio/p305/p305_017_mic1.flac,193621
test,p305,american,3,audio/p305/p305_018_mic1.flac,281502
test,p305,american,3,audio/p305/p305_019_mic1.flac,426390
test,p305,american,3,audio/p305/p305_020_mic1.flac,212296
test,p305,american,3,audio/p305/p305_021_mic1.flac,496927
test,p305,american,3,audio/p305/p305_022_mic1.flac,369885
test,p305,american,3,audio/p305/p305_023_mic1.flac,594584
test,p305,american,3,audio/p305/p305_024_mic1.flac,349465
test,p305,american,3,audio/p305/p305_025_mic1.flac,237756
test,p305,american,3,audio/p305/p305_026_mic1.flac,193818
test,p305,american,3,audio/p305/p305_027_mic1.flac,172990
test,p305,american,3,audio/p305/p305_028_mic1.flac,164647
test,p305,american,3,audio/p305/p305_029_mic1.flac,175581
test,p305,american,3,audio/p305/p305_030_mic1.flac,115755
test,p230,english,0,audio/p230/p230_001_mic1.flac,91707
test,p230,english,0,audio/p230/p230_002_mic1.flac,196009
test,p230,english,0,audio/p230/p230_003_mic1.flac,370102
test,p230,english,0,audio/p230/p230_005_mic1.flac,361192
test,p230,english,0,audio/p230/p230_006_mic1.flac,289989
test,p230,english,0,audio/p230/p230_007_mic1.flac,240533
test,p230,english,0,audio/p230/p230_008_mic1.flac,396630
test,p230,english,0,audio/p230/p230_009_mic1.flac,225208
test,p230,english,0,audio/p230/p230_010_mic1.flac,132745
test,p230,english,0,audio/p230/p230_012_mic1.flac,210562
test,p230,english,0,audio/p230/p230_013_mic1.flac,237438
test,p230,english,0,audio/p230/p230_014_mic1.flac,261024
test,p230,english,0,audio/p230/p230_016_mic1.flac,387254
test,p230,english,0,audio/p230/p230_017_mic1.flac,180843
test,p230,english,0,audio/p230/p230_018_mic1.flac,310201
test,p230,english,0,audio/p230/p230_019_mic1.flac,467135
test,p230,english,0,audio/p230/p230_020_mic1.flac,200492
test,p230,english,0,audio/p230/p230_021_mic1.flac,506234
test,p230,english,0,audio/p230/p230_023_mic1.flac,657720
test,p230,english,0,audio/p230/p230_024_mic1.flac,360037
test,p230,english,0,audio/p230/p230_025_mic1.flac,103554
test,p230,english,0,audio/p230/p230_026_mic1.flac,146996
test,p230,english,0,audio/p230/p230_027_mic1.flac,157969
test,p230,english,0,audio/p230/p230_028_mic1.flac,117452
test,p230,english,0,audio/p230/p230_029_mic1.flac,168945
test,p230,english,0,audio/p230/p230_030_mic1.flac,191750
test,p230,english,0,audio/p230/p230_031_mic1.flac,118500
test,p230,english,0,audio/p230/p230_032_mic1.flac,108373
test,p230,english,0,audio/p230/p230_033_mic1.flac,207634
test,p230,english,0,audio/p230/p230_034_mic1.flac,114315
test,p298,irish,2,audio/p298/p298_001_mic1.flac,111630
test,p298,irish,2,audio/p298/p298_002_mic1.flac,168129
test,p298,irish,2,audio/p298/p298_003_mic1.flac,304534
test,p298,irish,2,audio/p298/p298_004_mic1.flac,203227
test,p298,irish,2,audio/p298/p298_005_mic1.flac,247973
test,p298,irish,2,audio/p298/p298_006_mic1.flac,268057
test,p298,irish,2,audio/p298/p298_007_mic1.flac,182832
test,p298,irish,2,audio/p298/p298_008_mic1.flac,290298
test,p298,irish,2,audio/p298/p298_009_mic1.flac,181929
test,p298,irish,2,audio/p298/p298_010_mic1.flac,128051
test,p298,irish,2,audio/p298/p298_011_mic1.flac,286010
test,p298,irish,2,audio/p298/p298_012_mic1.flac,185733
test,p298,irish,2,audio/p298/p298_013_mic1.flac,190560
test,p298,irish,2,audio/p298/p298_014_mic1.flac,195651
test,p298,irish,2,audio/p298/p298_015_mic1.flac,267685
test,p298,irish,2,audio/p298/p298_016_mic1.flac,286729
test,p298,irish,2,audio/p298/p298_017_mic1.flac,156519
test,p298,irish,2,audio/p298/p298_018_mic1.flac,294560
test,p298,irish,2,audio/p298/p298_019_mic1.flac,316639
test,p298,irish,2,audio/p298/p298_020_mic1.flac,179122
test,p298,irish,2,audio/p298/p298_021_mic1.flac,408217
test,p298,irish,2,audio/p298/p298_022_mic1.flac,293743
test,p298,irish,2,audio/p298/p298_023_mic1.flac,416682
test,p298,irish,2,audio/p298/p298_024_mic1.flac,299543
test,p298,irish,2,audio/p298/p298_025_mic1.flac,136374
test,p298,irish,2,audio/p298/p298_026_mic1.flac,167803
test,p298,irish,2,audio/p298/p298_027_mic1.flac,161758
test,p298,irish,2,audio/p298/p298_028_mic1.flac,127965
test,p298,irish,2,audio/p298/p298_029_mic1.flac,129253
test,p298,irish,2,audio/p298/p298_030_mic1.flac,140871
test,p249,scottish,1,audio/p249/p249_002_mic1.flac,163113
test,p249,scottish,1,audio/p249/p249_003_mic1.flac,368056
test,p249,scottish,1,audio/p249/p249_004_mic1.flac,233560
test,p249,scottish,1,audio/p249/p249_005_mic1.flac,326743
test,p249,scottish,1,audio/p249/p249_006_mic1.flac,283630
test,p249,scottish,1,audio/p249/p249_007_mic1.flac,210357
test,p249,scottish,1,audio/p249/p249_008_mic1.flac,340864
test,p249,scottish,1,audio/p249/p249_009_mic1.flac,218981
test,p249,scottish,1,audio/p249/p249_010_mic1.flac,137480
test,p249,scottish,1,audio/p249/p249_011_mic1.flac,333543
test,p249,scottish,1,audio/p249/p249_012_mic1.flac,218774
test,p249,scottish,1,audio/p249/p249_013_mic1.flac,220164
test,p249,scottish,1,audio/p249/p249_014_mic1.flac,253242
test,p249,scottish,1,audio/p249/p249_016_mic1.flac,318447
test,p249,scottish,1,audio/p249/p249_017_mic1.flac,193097
test,p249,scottish,1,audio/p249/p249_018_mic1.flac,253696
test,p249,scottish,1,audio/p249/p249_019_mic1.flac,389166
test,p249,scottish,1,audio/p249/p249_020_mic1.flac,194110
test,p249,scottish,1,audio/p249/p249_021_mic1.flac,443135
test,p249,scottish,1,audio/p249/p249_022_mic1.flac,339385
test,p249,scottish,1,audio/p249/p249_023_mic1.flac,553205
test,p249,scottish,1,audio/p249/p249_024_mic1.flac,329472
test,p249,scottish,1,audio/p249/p249_025_mic1.flac,218997
test,p249,scottish,1,audio/p249/p249_026_mic1.flac,204969
test,p249,scottish,1,audio/p249/p249_027_mic1.flac,89508
test,p249,scottish,1,audio/p249/p249_028_mic1.flac,97337
test,p249,scottish,1,audio/p249/p249_029_mic1.flac,97837
test,p249,scottish,1,audio/p249/p249_030_mic1.flac,92308
test,p249,scottish,1,audio/p249/p249_031_mic1.flac,178935
test,p249,scottish,1,audio/p249/p249_032_mic1.flac,124855
